,filename,x,y,floor,orientation,sample_id,timestamp,00:15:f9:6c:7a:e1,00:15:f9:6c:7a:e0,00:15:f9:6c:7a:e2,00:12:da:9e:32:31,00:12:da:9e:32:32,00:15:f9:6c:7d:72,00:15:f9:6c:7d:71,00:15:f9:6c:7d:70,00:12:da:9e:32:30,00:11:21:66:75:82,00:11:21:66:75:81,00:11:21:6c:4e:72,00:11:21:6c:4e:70,00:11:21:6c:50:e2,00:11:21:6c:4e:71,00:11:21:66:75:80,00:15:f9:6c:7a:d2,00:15:f9:6c:7d:22,00:15:f9:6c:7d:20,00:15:f9:6c:7a:d1,00:11:21:6c:50:e1,00:15:f9:6c:7d:21,00:11:21:6c:50:e0,00:15:f9:6c:7a:d0,00:0f:60:06:71:2e,00:17:df:7d:70:51,00:17:df:7d:70:52,00:17:df:7d:70:50,88:e3:ab:11:f4:ee,00:12:80:17:ac:ae,00:1b:fc:22:43:4e,00:12:43:f1:c4:40,30:8d:99:64:aa:8d,b0:5b:67:c2:a0:16,00:12:43:f1:c4:42,00:12:43:f1:c4:41,bc:14:01:9c:37:08,bc:14:01:9c:37:09,00:12:da:9e:31:91
841,"point(51,22).json",25.5,11.0,2,25.275482,1,1461867741888,,,,-80.0,-77.0,-62.0,-67.0,-66.0,-82.0,-90.0,,-63.0,-63.0,-77.0,-63.0,-88.0,,-69.0,-66.0,,-77.0,-66.0,-77.0,,,,,,,,,,,,,,,,
842,"point(51,22).json",25.5,11.0,2,25.275482,2,1461867741888,,,,-72.0,-72.0,-61.0,-62.0,-61.0,-72.0,-90.0,,-59.0,-68.0,-80.0,-68.0,,,-72.0,-73.0,,-80.0,-73.0,-81.0,,,,,,,,,,,,,,,,
843,"point(51,22).json",25.5,11.0,2,25.275482,3,1461867741888,,,,-72.0,-76.0,-61.0,-61.0,-62.0,-72.0,,,-60.0,-60.0,-79.0,-62.0,,,-69.0,-69.0,,-81.0,-69.0,-80.0,,,,,,,,,,,,,,,,
844,"point(51,22).json",25.5,11.0,2,25.275482,4,1461867741888,,,,-73.0,-73.0,-59.0,-63.0,-59.0,-73.0,-88.0,-88.0,-58.0,-57.0,-79.0,-58.0,,,-77.0,-78.0,,-82.0,-77.0,-80.0,,,,,,,,,,,,,,,,
845,"point(51,22).json",25.5,11.0,2,25.275482,5,1461867741888,,,,-74.0,-74.0,-59.0,-59.0,-58.0,-74.0,-88.0,-87.0,-60.0,-59.0,-80.0,-59.0,,,-76.0,-75.0,,-79.0,-75.0,-79.0,,,,,,,,,,,,,,,,
846,"point(51,22).json",25.5,11.0,2,25.275482,6,1461867741888,,,,-75.0,-75.0,-59.0,-61.0,-59.0,-74.0,-88.0,-89.0,-58.0,-59.0,-79.0,-59.0,-88.0,,-76.0,-76.0,,-78.0,-76.0,-79.0,,,,,,,,,,,,,,,,
847,"point(51,22).json",25.5,11.0,2,25.275482,7,1461867741888,,,,-74.0,-74.0,-59.0,-62.0,-59.0,-74.0,-88.0,-88.0,-66.0,-66.0,-79.0,-67.0,-88.0,,-74.0,-75.0,,-79.0,-75.0,-80.0,,,,,,,,,,,,,,,,
848,"point(51,22).json",25.5,11.0,2,25.275482,8,1461867741888,,,,-74.0,-73.0,-62.0,-61.0,-62.0,-74.0,-88.0,-88.0,-67.0,-67.0,-79.0,-67.0,,,-75.0,-75.0,,-79.0,-75.0,-79.0,,,,,,,,,,,,,,,,
849,"point(51,22).json",25.5,11.0,2,25.275482,9,1461867741888,,,,-80.0,-79.0,-60.0,-59.0,-59.0,-79.0,-87.0,-88.0,-58.0,-59.0,-78.0,-59.0,-87.0,,-75.0,-75.0,,-79.0,-75.0,-78.0,,,,,,,,,,,,,,,,
850,"point(51,22).json",25.5,11.0,2,25.275482,10,1461867741888,,,,-73.0,-73.0,-59.0,-59.0,-62.0,-73.0,-88.0,-88.0,-59.0,-58.0,-79.0,-59.0,-87.0,,-75.0,-67.0,,-79.0,-75.0,-79.0,,,,,,,,,,,,,,,,
851,"point(51,22).json",25.5,11.0,2,25.275482,11,1461867741888,,,,-73.0,-75.0,-59.0,-59.0,-59.0,-74.0,-89.0,,-59.0,-58.0,-80.0,-59.0,,,-70.0,-66.0,,-80.0,-71.0,-80.0,,,,,,,,,,,,,,,,
852,"point(51,22).json",25.5,11.0,2,25.275482,12,1461867741888,,,,-74.0,-74.0,-60.0,-59.0,-59.0,-73.0,-87.0,-87.0,-61.0,-60.0,-80.0,-61.0,,,-70.0,-69.0,,-80.0,-70.0,-79.0,,,,,,,,,,,,,,,,
853,"point(51,22).json",25.5,11.0,2,25.275482,13,1461867741888,,,,-76.0,-76.0,-63.0,-62.0,-63.0,-76.0,-88.0,-88.0,-58.0,-59.0,-80.0,-59.0,-88.0,,-67.0,-67.0,,-80.0,-67.0,-82.0,,,,,,,,,,,,,,,,
854,"point(51,22).json",25.5,11.0,2,25.275482,14,1461867741888,,,,-76.0,-73.0,-66.0,-62.0,-67.0,-74.0,-90.0,-87.0,-60.0,-59.0,-83.0,-59.0,-87.0,,-75.0,-75.0,,-78.0,-76.0,-77.0,,,,,,,,,,,,,,,,
855,"point(51,22).json",25.5,11.0,2,25.275482,15,1461867741888,,,,-74.0,-74.0,-58.0,-58.0,-58.0,-74.0,-88.0,-87.0,-58.0,-57.0,-82.0,-59.0,-87.0,,-76.0,-75.0,,-83.0,-76.0,-82.0,,,,,,,,,,,,,,,,
856,"point(51,22).json",25.5,11.0,2,25.275482,16,1461867741888,,,,-74.0,-75.0,-62.0,-62.0,-59.0,-74.0,-88.0,-85.0,-59.0,-59.0,-78.0,-59.0,-88.0,,-74.0,-74.0,,-77.0,-74.0,-82.0,,,,,,,,,,,,,,,,
857,"point(51,22).json",25.5,11.0,2,25.275482,17,1461867741888,,,,-79.0,-79.0,-59.0,-62.0,-60.0,-81.0,-91.0,-85.0,-64.0,-63.0,-81.0,-65.0,-88.0,,-67.0,-66.0,,-82.0,-67.0,-82.0,,,,,,,,,,,,,,,,
858,"point(51,22).json",25.5,11.0,2,25.275482,18,1461867741888,,,,-80.0,-77.0,-63.0,-62.0,-61.0,-79.0,-91.0,-88.0,-62.0,-62.0,-81.0,-63.0,-88.0,,-75.0,-75.0,,-81.0,-75.0,-81.0,,,,,,,,,,,,,,,,
859,"point(51,22).json",25.5,11.0,2,25.275482,19,1461867741888,,,,-71.0,-73.0,-57.0,-57.0,-57.0,-72.0,-88.0,-88.0,-58.0,-57.0,-82.0,-58.0,,,-77.0,-75.0,,-82.0,-76.0,-81.0,,,,,,,,,,,,,,,,
860,"point(55,22).json",27.5,11.0,2,15.237518,0,1461867890594,,,,-75.0,-72.0,-72.0,-72.0,-73.0,-73.0,,,-64.0,-65.0,-81.0,-64.0,,,-58.0,-59.0,,-81.0,-59.0,-80.0,,,,,,,,,,,,,,,,
861,"point(55,22).json",27.5,11.0,2,15.237518,1,1461867890594,,,,-74.0,-73.0,-65.0,-65.0,-65.0,-73.0,,,-55.0,-54.0,-76.0,-54.0,,,-57.0,-57.0,,-76.0,-57.0,-77.0,,,,,,,,,,,,,,,,
862,"point(55,22).json",27.5,11.0,2,15.237518,2,1461867890594,,,,-69.0,-70.0,-71.0,-67.0,-70.0,-70.0,,,-62.0,-62.0,-77.0,-62.0,,,-56.0,-56.0,,-77.0,-56.0,-77.0,,,,,,,,,,,,,,,,
863,"point(55,22).json",27.5,11.0,2,15.237518,3,1461867890594,,,,-75.0,-74.0,-65.0,-64.0,-68.0,-75.0,,,-62.0,-62.0,-76.0,-62.0,,,-56.0,-56.0,,-77.0,-57.0,-75.0,,,,,,,,,,,,,,,,
864,"point(55,22).json",27.5,11.0,2,15.237518,4,1461867890594,,,,-72.0,-68.0,-65.0,-64.0,-64.0,-72.0,,,-56.0,-56.0,-76.0,-56.0,,,-57.0,-57.0,,-76.0,-57.0,-74.0,,,,,,,,,,,,,,,,
865,"point(55,22).json",27.5,11.0,2,15.237518,5,1461867890594,,,,-73.0,-73.0,-62.0,-68.0,-68.0,-68.0,,,-59.0,-58.0,-77.0,-59.0,,,-57.0,-56.0,,-78.0,-57.0,-77.0,,,,,,,,,,,,,,,,
866,"point(55,22).json",27.5,11.0,2,15.237518,6,1461867890594,,,,-66.0,-67.0,-72.0,-67.0,-69.0,-67.0,,,-58.0,-58.0,-77.0,-58.0,,,-57.0,-57.0,,-77.0,-57.0,-73.0,,,,,,,,,,,,,,,,
867,"point(55,22).json",27.5,11.0,2,15.237518,7,1461867890594,,,,-66.0,-66.0,-65.0,-65.0,-74.0,-66.0,,,-58.0,-58.0,-77.0,-59.0,,,-57.0,-57.0,,-78.0,-56.0,-77.0,,,,,,,,,,,,,,,,
868,"point(55,22).json",27.5,11.0,2,15.237518,8,1461867890594,,,,-69.0,-69.0,-66.0,-67.0,-66.0,-66.0,,,-60.0,-59.0,-78.0,-59.0,,,-61.0,-57.0,,-77.0,-56.0,-76.0,,,,,,,,,,,,,,,,
869,"point(55,22).json",27.5,11.0,2,15.237518,9,1461867890594,,,,-69.0,-70.0,-64.0,-64.0,-65.0,-71.0,,,-59.0,-58.0,-77.0,-59.0,,,-57.0,-57.0,,-77.0,-57.0,-74.0,,,,,,,,,,,,,,,,
870,"point(55,22).json",27.5,11.0,2,15.237518,10,1461867890594,,,,-71.0,-71.0,-73.0,-73.0,-65.0,-67.0,,,-58.0,-59.0,-78.0,-59.0,,,-57.0,-57.0,,-78.0,-57.0,-77.0,,,,,,,,,,,,,,,,
871,"point(55,22).json",27.5,11.0,2,15.237518,11,1461867890594,,,,-73.0,-73.0,-66.0,-67.0,-66.0,-72.0,,,-59.0,-58.0,-78.0,-59.0,,,-56.0,-57.0,,-77.0,-57.0,-77.0,,,,,,,,,,,,,,,,
872,"point(55,22).json",27.5,11.0,2,15.237518,12,1461867890594,,,,-68.0,-68.0,-72.0,-73.0,-73.0,-68.0,,,-59.0,-58.0,-77.0,-59.0,,,-56.0,-56.0,,-77.0,-57.0,-74.0,,,,,,,,-90.0,,,,,,,,
873,"point(55,22).json",27.5,11.0,2,15.237518,13,1461867890594,,,,-67.0,-70.0,-70.0,-70.0,-70.0,-67.0,,,-59.0,-59.0,-77.0,-59.0,,,-57.0,-57.0,,-78.0,-57.0,-79.0,,,,,,,,-90.0,,,,,,,,
874,"point(55,22).json",27.5,11.0,2,15.237518,14,1461867890594,,,,-77.0,-78.0,-66.0,-66.0,-66.0,-77.0,,,-68.0,-67.0,-77.0,-68.0,,,-57.0,-56.0,,-76.0,-57.0,-76.0,,,,,,,,,,,,,,,,
875,"point(55,22).json",27.5,11.0,2,15.237518,15,1461867890594,,,,-73.0,-73.0,-65.0,-65.0,-65.0,-69.0,,,-57.0,-57.0,-77.0,-57.0,,,-57.0,-57.0,,-78.0,-57.0,-78.0,,,,,,,,,,,,,,,,
876,"point(55,22).json",27.5,11.0,2,15.237518,16,1461867890594,,,,-67.0,-67.0,-65.0,-64.0,-63.0,-70.0,,,-59.0,-59.0,-77.0,-61.0,,,-57.0,-57.0,,-73.0,-57.0,-78.0,,,,,,,,,,,,,,,,
877,"point(55,22).json",27.5,11.0,2,15.237518,17,1461867890594,,,,-69.0,-69.0,-66.0,-66.0,-65.0,-69.0,,,-58.0,-59.0,-77.0,-58.0,,,-57.0,-57.0,,-77.0,-58.0,-77.0,,,,,,,,,,,,,,,,
878,"point(55,22).json",27.5,11.0,2,15.237518,18,1461867890594,,,,-67.0,-71.0,-66.0,-66.0,-66.0,-67.0,,,-58.0,-59.0,-74.0,-59.0,,,-57.0,-57.0,,-78.0,-57.0,-78.0,,,,,,,,,,,,,,,,
879,"point(55,22).json",27.5,11.0,2,15.237518,19,1461867890594,,,,-72.0,-69.0,-65.0,-65.0,-65.0,-72.0,,,-59.0,-59.0,-77.0,-58.0,,,-57.0,-57.0,,-77.0,-56.0,-75.0,,,,,,,,,,,,,,,,
880,"point(59,22).json",29.5,11.0,2,19.427795,0,1461868019977,,,,-74.0,-74.0,-72.0,-72.0,-73.0,-75.0,,,-57.0,-58.0,-79.0,-58.0,,,-56.0,-56.0,,-75.0,-55.0,-75.0,,,,,,,,-91.0,,,,,,,,
881,"point(59,22).json",29.5,11.0,2,19.427795,1,1461868019977,,,,-75.0,-75.0,-64.0,-64.0,-64.0,-76.0,,,-54.0,-54.0,-78.0,-54.0,,,-56.0,-56.0,,-78.0,-55.0,-77.0,,,,,,,,,,,,,,,,
882,"point(59,22).json",29.5,11.0,2,19.427795,2,1461868019977,,,,-77.0,-77.0,-62.0,-63.0,-62.0,-76.0,,,-61.0,-62.0,-80.0,-62.0,,,-55.0,-55.0,,-82.0,-55.0,-82.0,,,,,,,,,,,,,,,,
883,"point(59,22).json",29.5,11.0,2,19.427795,3,1461868019977,,,,-74.0,-74.0,-62.0,-63.0,-63.0,,,,-59.0,-59.0,-79.0,-61.0,,,-59.0,-58.0,,-78.0,-58.0,-77.0,,,,,,,,,,,,,,,,
884,"point(59,22).json",29.5,11.0,2,19.427795,4,1461868019977,,,,-77.0,-77.0,-61.0,-62.0,-61.0,-77.0,,,-62.0,-59.0,-80.0,-60.0,,,-57.0,-56.0,,-81.0,-57.0,-81.0,,,,,,,,,,,,,,,,
885,"point(59,22).json",29.5,11.0,2,19.427795,5,1461868019977,,,,-76.0,-75.0,-58.0,-59.0,-59.0,-77.0,,,-62.0,-60.0,-80.0,-59.0,,,-57.0,-56.0,,-80.0,-56.0,-77.0,,,,,,,,,,,,,,,,
886,"point(59,22).json",29.5,11.0,2,19.427795,6,1461868019977,,,,-75.0,-76.0,-62.0,-62.0,-62.0,-76.0,,,-62.0,-62.0,-80.0,-62.0,,,-57.0,-57.0,,-81.0,-57.0,-81.0,,,,,,,,-90.0,,,,,,,,
887,"point(59,22).json",29.5,11.0,2,19.427795,7,1461868019977,,,,-76.0,-78.0,-63.0,-63.0,-62.0,-78.0,,,-59.0,-58.0,-80.0,-59.0,,,-57.0,-58.0,,-80.0,-57.0,-81.0,,,,,,,,-90.0,,,,,,,,
888,"point(59,22).json",29.5,11.0,2,19.427795,8,1461868019977,,,,-76.0,-77.0,-63.0,-63.0,-63.0,-76.0,,,-52.0,-53.0,-80.0,-52.0,,,-56.0,-56.0,,-79.0,-56.0,-79.0,,,,,,,,,,,,,,,,
889,"point(59,22).json",29.5,11.0,2,19.427795,9,1461868019977,,,,-75.0,-74.0,-61.0,-62.0,-61.0,-75.0,,,-59.0,-59.0,-82.0,-59.0,,,-57.0,-57.0,,-81.0,-56.0,-81.0,,,,,,,,,,,,,,,,
890,"point(59,22).json",29.5,11.0,2,19.427795,10,1461868019977,,,,-76.0,-76.0,-63.0,-63.0,-63.0,-76.0,,,-60.0,-61.0,-80.0,-59.0,,,-57.0,-57.0,,-79.0,-57.0,-79.0,,,,,,,,,,,,,,,,
891,"point(59,22).json",29.5,11.0,2,19.427795,11,1461868019977,,,,-74.0,-75.0,-62.0,-59.0,-59.0,-75.0,,,-62.0,-61.0,-79.0,-59.0,,,-58.0,-57.0,,-82.0,-57.0,-78.0,,,,,,,,,,,,,,,,
892,"point(59,22).json",29.5,11.0,2,19.427795,12,1461868019977,,,,-76.0,-76.0,-65.0,-65.0,-66.0,-75.0,,,-62.0,-60.0,-83.0,-62.0,,,-57.0,-57.0,,-78.0,-58.0,-79.0,,,,,,,,,,,,,,,,
893,"point(59,22).json",29.5,11.0,2,19.427795,13,1461868019977,,,,-76.0,-73.0,-61.0,-62.0,-62.0,-73.0,,,-59.0,-59.0,-80.0,-60.0,,,-56.0,-57.0,,-80.0,-57.0,-81.0,,,,,,,,,,,,,,,,
894,"point(59,22).json",29.5,11.0,2,19.427795,14,1461868019977,,,,-76.0,-78.0,-69.0,-70.0,-70.0,-73.0,,,-59.0,-59.0,-79.0,-60.0,,,-58.0,-57.0,,-79.0,-58.0,-79.0,,,,,,,,,,,,,,,,
895,"point(59,22).json",29.5,11.0,2,19.427795,15,1461868019977,,,,-78.0,-75.0,-62.0,-62.0,-62.0,-75.0,,,-50.0,-49.0,-81.0,-50.0,,,-57.0,-58.0,,-80.0,-57.0,-80.0,,,,,,,,,,,,,,,,
896,"point(59,22).json",29.5,11.0,2,19.427795,16,1461868019977,,,,-75.0,-74.0,-70.0,-62.0,-69.0,-76.0,,,-50.0,-50.0,-80.0,-50.0,,,-57.0,-57.0,,-80.0,-57.0,-79.0,,,,,,,,,,,,,,,,
897,"point(59,22).json",29.5,11.0,2,19.427795,17,1461868019977,,,,-78.0,-77.0,-65.0,-70.0,-70.0,-76.0,,,-50.0,-50.0,-80.0,-49.0,,,-56.0,-56.0,,-79.0,-57.0,-79.0,,,,,,,,,,,,,,,,
898,"point(59,22).json",29.5,11.0,2,19.427795,18,1461868019977,,,,-74.0,-73.0,-62.0,-62.0,-62.0,-74.0,,,-59.0,-62.0,-79.0,-60.0,,,-57.0,-56.0,,-79.0,-57.0,-79.0,,,,,,,,,,,,,,,,
899,"point(59,22).json",29.5,11.0,2,19.427795,19,1461868019977,,,,-76.0,-75.0,-68.0,-66.0,-66.0,-76.0,,,-52.0,-52.0,-78.0,-52.0,,,-56.0,-56.0,,-79.0,-56.0,-79.0,,,,,,,,,,,,,,,,
900,"point(63,22).json",31.5,11.0,2,0.8113098,0,1461868279034,,,,-76.0,-75.0,-76.0,-75.0,-75.0,-73.0,,,-51.0,-51.0,-75.0,-51.0,,,-62.0,-62.0,,-76.0,-62.0,-76.0,,,,,,,,-89.0,,,,,,,,
901,"point(63,22).json",31.5,11.0,2,0.8113098,1,1461868279034,,,,-68.0,-68.0,-66.0,-66.0,-66.0,-68.0,,,-49.0,-49.0,-73.0,-49.0,,,-62.0,-62.0,,-74.0,-62.0,-75.0,,,,,,,,,,,,,,,,
902,"point(63,22).json",31.5,11.0,2,0.8113098,2,1461868279034,,,,-81.0,-81.0,-67.0,-64.0,-64.0,-81.0,,,-46.0,-46.0,-72.0,-47.0,,,-66.0,-65.0,,-72.0,-66.0,-73.0,,,,,,,,,,,,,,,,
903,"point(63,22).json",31.5,11.0,2,0.8113098,3,1461868279034,,,,-84.0,-71.0,-64.0,-65.0,-65.0,-71.0,,,-47.0,-48.0,-73.0,-48.0,,,-62.0,-62.0,,-73.0,-63.0,-73.0,,,,,,,,,,,,,,,,
904,"point(63,22).json",31.5,11.0,2,0.8113098,4,1461868279034,,,,-70.0,-70.0,-68.0,-68.0,-68.0,-69.0,,,-48.0,-48.0,-70.0,-49.0,,,-63.0,-63.0,,-73.0,-59.0,-72.0,,,,,,,,,,,,,,,,
905,"point(63,22).json",31.5,11.0,2,0.8113098,5,1461868279034,,,,-69.0,-69.0,-65.0,-64.0,-65.0,-69.0,,,-51.0,-48.0,-73.0,-49.0,,,-59.0,-58.0,,-74.0,-58.0,-75.0,,,,,,,,,,,,,,,,
906,"point(63,22).json",31.5,11.0,2,0.8113098,6,1461868279034,,,,-73.0,-79.0,-65.0,-62.0,-62.0,-78.0,,,-49.0,-49.0,-71.0,-49.0,,,-61.0,-58.0,,-71.0,-61.0,-71.0,,,,,,,,,,,,,,,,
907,"point(63,22).json",31.5,11.0,2,0.8113098,7,1461868279034,,,,-70.0,-70.0,-68.0,-68.0,-68.0,-70.0,,,-49.0,-49.0,-75.0,-49.0,,,-60.0,-61.0,,-74.0,-61.0,-70.0,,,,,,,,,,,,,,,,
908,"point(63,22).json",31.5,11.0,2,0.8113098,8,1461868279034,,,,-78.0,-70.0,-67.0,-67.0,-67.0,-77.0,,,-48.0,-48.0,-68.0,-48.0,,,-63.0,-63.0,,-70.0,-63.0,-70.0,,,,,,,,,,,,,,,,
909,"point(63,22).json",31.5,11.0,2,0.8113098,9,1461868279034,,,,-70.0,-70.0,-65.0,-65.0,-65.0,-70.0,,,-48.0,-48.0,-72.0,-49.0,,,-62.0,-62.0,,-72.0,-62.0,-71.0,,,,,,,,,,,,,,,,
910,"point(63,22).json",31.5,11.0,2,0.8113098,10,1461868279034,,,,-76.0,-78.0,-68.0,-67.0,-68.0,-70.0,,,-49.0,-49.0,-71.0,-49.0,,,-63.0,-63.0,,-72.0,-63.0,-73.0,,,,,,,,,,,,,,,,
911,"point(63,22).json",31.5,11.0,2,0.8113098,11,1461868279034,,,,-73.0,-72.0,-67.0,-67.0,-67.0,-70.0,,,-49.0,-50.0,-71.0,-49.0,,,-62.0,-61.0,,-72.0,-61.0,-69.0,,,,,,,,,,,,,,,,
912,"point(63,22).json",31.5,11.0,2,0.8113098,12,1461868279034,,,,-78.0,-74.0,-66.0,-67.0,-72.0,-78.0,,,-45.0,-46.0,-74.0,-46.0,,,-58.0,-64.0,,-74.0,-58.0,-74.0,,,,,,,,,,,,,,,,
913,"point(63,22).json",31.5,11.0,2,0.8113098,13,1461868279034,,,,-70.0,-70.0,-64.0,-67.0,-68.0,-78.0,,,-48.0,-49.0,-74.0,-49.0,,,-62.0,-59.0,,-74.0,-58.0,-73.0,,,,,,,,,,,,,,,,
914,"point(63,22).json",31.5,11.0,2,0.8113098,14,1461868279034,,,,-79.0,-78.0,-69.0,-66.0,-66.0,-77.0,,,-48.0,-48.0,-65.0,-48.0,,,-63.0,-63.0,,-74.0,-63.0,-71.0,,,,,,,,,,,,,,,,
915,"point(63,22).json",31.5,11.0,2,0.8113098,15,1461868279034,,,,-69.0,-78.0,-70.0,-70.0,-70.0,-69.0,,,-48.0,-48.0,-73.0,-48.0,,,-63.0,-63.0,,-74.0,-59.0,-71.0,,,,,,,,-91.0,,,,,,,,
916,"point(63,22).json",31.5,11.0,2,0.8113098,16,1461868279034,,,,-78.0,-80.0,-65.0,-65.0,-65.0,-69.0,,,-48.0,-49.0,-74.0,-48.0,,,-63.0,-63.0,,-74.0,-63.0,-74.0,,,,,,,,-91.0,,,,,,,,
917,"point(63,22).json",31.5,11.0,2,0.8113098,17,1461868279034,,,,-85.0,-72.0,-65.0,-69.0,-65.0,-85.0,,,-47.0,-47.0,-74.0,-47.0,,,-57.0,-56.0,,-69.0,-62.0,-74.0,,,,,,,,,,,,,,,,
918,"point(63,22).json",31.5,11.0,2,0.8113098,18,1461868279034,,,,-85.0,-74.0,-69.0,-68.0,-69.0,-75.0,,,-45.0,-45.0,-73.0,-45.0,,,-62.0,-57.0,,-71.0,-57.0,-70.0,,,,,,,,,,,,,,,,
919,"point(63,22).json",31.5,11.0,2,0.8113098,19,1461868279034,,,,-73.0,-80.0,-62.0,-62.0,-62.0,-73.0,,,-48.0,-48.0,-74.0,-49.0,,,-62.0,-62.0,,-74.0,-63.0,-74.0,,,,,,,,,,,,,,,,
920,"point(67,22).json",33.5,11.0,2,345.01584,0,1461868405979,,,,-78.0,-74.0,-72.0,-71.0,-72.0,-78.0,,,-45.0,-45.0,-70.0,-45.0,,,-52.0,-52.0,,-69.0,-52.0,-70.0,,,,,,,,-85.0,,,,,,,,
921,"point(67,22).json",33.5,11.0,2,345.01584,1,1461868405979,,,,-76.0,-80.0,-71.0,-72.0,-71.0,-82.0,,,-44.0,-45.0,-72.0,-44.0,,,-52.0,-52.0,,-72.0,-52.0,-72.0,,,,,,,,-84.0,,,,,,,,
922,"point(67,22).json",33.5,11.0,2,345.01584,2,1461868405979,,,,-73.0,-72.0,-65.0,-65.0,-65.0,-71.0,,,-46.0,-45.0,-67.0,-46.0,,,-52.0,-53.0,,-69.0,-52.0,-69.0,,,,,,,,-84.0,,,,,,,,
923,"point(67,22).json",33.5,11.0,2,345.01584,3,1461868405979,,,,-72.0,-72.0,-63.0,-63.0,-64.0,-73.0,,,-46.0,-47.0,-68.0,-47.0,,,-52.0,-52.0,,-67.0,-52.0,-68.0,,,,,,,,-86.0,,,,,,,,
924,"point(67,22).json",33.5,11.0,2,345.01584,4,1461868405979,,,,-76.0,-75.0,-69.0,-69.0,-68.0,-73.0,,,-45.0,-45.0,-66.0,-45.0,,,-52.0,-52.0,,-66.0,-52.0,-66.0,,,,,,,,-86.0,,,,,,,,
925,"point(67,22).json",33.5,11.0,2,345.01584,5,1461868405979,,,,-74.0,-75.0,-65.0,-66.0,-66.0,-71.0,,,-47.0,-46.0,-71.0,-47.0,,,-53.0,-53.0,,-72.0,-53.0,-72.0,,,,,,,,,,,,,,-90.0,-91.0,
926,"point(67,22).json",33.5,11.0,2,345.01584,6,1461868405979,,,,-73.0,-71.0,-66.0,-66.0,-66.0,-72.0,,,-47.0,-47.0,-68.0,-48.0,,,-53.0,-51.0,,-68.0,-54.0,-68.0,,,,,,,,,,,,,,-90.0,-91.0,
927,"point(67,22).json",33.5,11.0,2,345.01584,7,1461868405979,,,,-73.0,-72.0,-65.0,-65.0,-66.0,-72.0,,,-48.0,-47.0,-68.0,-47.0,,,-53.0,-54.0,,-68.0,-54.0,-68.0,,,,,,,,,,,,,,,,
928,"point(67,22).json",33.5,11.0,2,345.01584,8,1461868405979,,,,-78.0,-78.0,-67.0,-67.0,-68.0,-76.0,,,-48.0,-48.0,-71.0,-49.0,,,-53.0,-53.0,,-70.0,-52.0,-71.0,,,,,,,,,,,,,,,,
929,"point(67,22).json",33.5,11.0,2,345.01584,9,1461868405979,,,,-79.0,-75.0,-69.0,-68.0,-68.0,-78.0,,,-55.0,-55.0,-69.0,-56.0,,,-57.0,-57.0,,-74.0,-58.0,-71.0,,,,,,,,,,,,,,-90.0,,
930,"point(67,22).json",33.5,11.0,2,345.01584,10,1461868405979,,,,-76.0,-76.0,-67.0,-68.0,-67.0,-78.0,,,-46.0,-47.0,-68.0,-46.0,,,-54.0,-54.0,,-67.0,-53.0,-67.0,,,,,,,,,,,,,,-90.0,,
931,"point(67,22).json",33.5,11.0,2,345.01584,11,1461868405979,,,,-74.0,-75.0,-67.0,-67.0,-67.0,-76.0,,,-46.0,-46.0,-71.0,-46.0,,,-53.0,-54.0,,-68.0,-54.0,-72.0,,,,,,,,,,,,,,,,
932,"point(67,22).json",33.5,11.0,2,345.01584,12,1461868405979,,,,-76.0,-75.0,-67.0,-67.0,-66.0,-76.0,,,-47.0,-47.0,-72.0,-47.0,,,-52.0,-52.0,,-72.0,-54.0,-72.0,,,,,,,,-87.0,,,,,,,,
933,"point(67,22).json",33.5,11.0,2,345.01584,13,1461868405979,,,,-73.0,-76.0,-66.0,-70.0,-66.0,-74.0,,,-47.0,-47.0,-72.0,-47.0,,,-53.0,-54.0,,-72.0,-53.0,-71.0,,,,,,,,-87.0,,,,,,,,
934,"point(67,22).json",33.5,11.0,2,345.01584,14,1461868405979,,,,-78.0,-77.0,-66.0,-66.0,-66.0,-74.0,,,-49.0,-49.0,-68.0,-49.0,,,-54.0,-53.0,,-72.0,-54.0,-72.0,,,,,,,,,,,,,,,,
935,"point(67,22).json",33.5,11.0,2,345.01584,15,1461868405979,,,,-76.0,-76.0,-66.0,-65.0,-65.0,-77.0,,,-49.0,-49.0,-68.0,-49.0,,,-54.0,-53.0,,-68.0,-54.0,-68.0,,,,,,,,,,,,,,,,
936,"point(67,22).json",33.5,11.0,2,345.01584,16,1461868405979,,,,-76.0,-73.0,-66.0,-70.0,-70.0,-76.0,,,-47.0,-46.0,-72.0,-46.0,,,-53.0,-53.0,,-68.0,-53.0,-72.0,,,,,,,,,,,,,,,,
937,"point(67,22).json",33.5,11.0,2,345.01584,17,1461868405979,,,,-75.0,-76.0,-65.0,-65.0,-65.0,-76.0,,,-45.0,-46.0,-67.0,-46.0,,,-54.0,-54.0,,-67.0,-55.0,-68.0,,,,,,,,,,,,,,,,
938,"point(67,22).json",33.5,11.0,2,345.01584,18,1461868405979,,,,-75.0,-77.0,-68.0,-68.0,-69.0,-76.0,,,-50.0,-50.0,-70.0,-50.0,,,-54.0,-54.0,,-69.0,-54.0,-70.0,,,,,,,,,,,,,,,,
